Href,Span
/1-bhk-bedroom-apartment-flat-for-sale-in-sector-2-ulwe-mumbai-navi-660-sq-ft-spid-E41393981,"<span title=""₹ 50 Lac 1 BHK Residential Apartment in Sector 2 Ulwe"">1 BHK Residential Apartment <b>in Sector 2 Ulwe</b></span>"
/1-bhk-bedroom-apartment-flat-for-sale-in-sector-18-ulwe-mumbai-navi-700-sq-ft-spid-B41702715,"<span title=""₹ 45 Lac 1 BHK Residential Apartment in Sector-18 Ulwe"">1 BHK Residential Apartment <b>in Sector-18 Ulwe</b></span>"
/1-bhk-bedroom-apartment-flat-for-sale-in-shree-uma-pride-sector-17-ulwe-mumbai-navi-650-sq-ft-spid-U41817173,"<span title=""₹ 55 Lac 1 BHK Residential Apartment in Sector 17 Ulwe"">1 BHK Residential Apartment <b>in Sector 17 Ulwe</b></span>"
/studio-apartment-flat-for-sale-in-sector-20-ulwe-mumbai-navi-405-sq-ft-spid-M43864481,"<span title=""₹ 26 Lac  (1 RK) Studio Apartment in Sector 20 Ulwe""> (1 RK) Studio Apartment <b>in Sector 20 Ulwe</b></span>"
/2-bhk-bedroom-apartment-flat-for-sale-in-sector-9-ulwe-mumbai-navi-1140-sq-ft-spid-S43296469,"<span title=""₹ 75 Lac 2 BHK Residential Apartment in Sector-9 Ulwe"">2 BHK Residential Apartment <b>in Sector-9 Ulwe</b></span>"
/2-bhk-bedroom-apartment-flat-for-sale-in-sector-23-ulwe-mumbai-navi-1160-sq-ft-spid-Y41850759,"<span title=""₹ 85 Lac 2 BHK Residential Apartment in Sector 23 Ulwe"">2 BHK Residential Apartment <b>in Sector 23 Ulwe</b></span>"
/1-bhk-bedroom-apartment-flat-for-sale-in-sector-23-ulwe-mumbai-navi-700-sq-ft-r1-spid-H35445451,"<span title=""₹ 50 Lac 1 BHK Residential Apartment in Sector 23 Ulwe"">1 BHK Residential Apartment <b>in Sector 23 Ulwe</b></span>"
/1-bhk-bedroom-apartment-flat-for-sale-in-ulwe-navi-mumbai-610-sq-ft-spid-T43072485,"<span title=""₹ 49 Lac 1 BHK Residential Apartment in Ulwe"">1 BHK Residential Apartment <b>in Ulwe</b></span>"
/2-bhk-bedroom-apartment-flat-for-sale-in-sector-9-ulwe-mumbai-navi-1100-sq-ft-spid-U42950113,"<span title=""₹ 90 Lac 2 BHK Residential Apartment in Sector-9 Ulwe"">2 BHK Residential Apartment <b>in Sector-9 Ulwe</b></span>"
/2-bhk-bedroom-apartment-flat-for-sale-in-yash-heights-ulwe-navi-mumbai-1050-sq-ft-spid-P43607099,"<span title=""₹ 80 Lac 2 BHK Residential Apartment in Ulwe"">2 BHK Residential Apartment <b>in Ulwe</b></span>"
/2-bhk-bedroom-apartment-flat-for-sale-in-ulwe-navi-mumbai-1000-sq-ft-spid-Q41809593,"<span title=""₹ 77 Lac 2 BHK Residential Apartment in Ulwe"">2 BHK Residential Apartment <b>in Ulwe</b></span>"
/2-bhk-bedroom-apartment-flat-for-sale-in-platinum-escaso-sector-21-ulwe-mumbai-navi-1090-sq-ft-spid-O41894367,"<span title=""₹ 98 Lac 2 BHK Residential Apartment in Sector 21 Ulwe"">2 BHK Residential Apartment <b>in Sector 21 Ulwe</b></span>"
/1-bhk-bedroom-apartment-flat-for-sale-in-sukham-avenue-ulwe-navi-mumbai-640-sq-ft-spid-H43001593,"<span title=""₹ 51 Lac 1 BHK Residential Apartment in Ulwe"">1 BHK Residential Apartment <b>in Ulwe</b></span>"
/1-bhk-bedroom-apartment-flat-for-sale-in-ulwe-navi-mumbai-660-sq-ft-spid-H41394627,"<span title=""₹ 48 Lac 1 BHK Residential Apartment in Ulwe"">1 BHK Residential Apartment <b>in Ulwe</b></span>"
/1-bhk-bedroom-apartment-flat-for-sale-in-sector-20-ulwe-mumbai-navi-660-sq-ft-spid-I43864521,"<span title=""₹ 39 Lac 1 BHK Residential Apartment in Sector 20 Ulwe"">1 BHK Residential Apartment <b>in Sector 20 Ulwe</b></span>"
/1-bhk-bedroom-apartment-flat-for-sale-in-sector-20-ulwe-mumbai-navi-650-sq-ft-spid-G43669309,"<span title=""₹ 40 Lac 1 BHK Residential Apartment in Sector 20 Ulwe"">1 BHK Residential Apartment <b>in Sector 20 Ulwe</b></span>"
/1-bhk-bedroom-apartment-flat-for-sale-in-sector-19-ulwe-mumbai-navi-680-sq-ft-spid-P41908059,"<span title=""₹ 46 Lac 1 BHK Residential Apartment in Sector 19 Ulwe"">1 BHK Residential Apartment <b>in Sector 19 Ulwe</b></span>"
/2-bhk-bedroom-apartment-flat-for-sale-in-sector-21-ulwe-mumbai-navi-1260-sq-ft-spid-V43046681,"<span title=""₹ 1.18 Crore 2 BHK Residential Apartment in Sector 21 Ulwe"">2 BHK Residential Apartment <b>in Sector 21 Ulwe</b></span>"
/1-bhk-bedroom-apartment-flat-for-sale-in-sector-21-ulwe-mumbai-navi-620-sq-ft-spid-L41535337,"<span title=""₹ 43 Lac 1 BHK Residential Apartment in Sector 21 Ulwe"">1 BHK Residential Apartment <b>in Sector 21 Ulwe</b></span>"
/1-bhk-bedroom-apartment-flat-for-sale-in-ulwe-navi-mumbai-635-sq-ft-spid-I43044633,"<span title=""₹ 43 Lac 1 BHK Residential Apartment in Ulwe"">1 BHK Residential Apartment <b>in Ulwe</b></span>"
/1-bhk-bedroom-apartment-flat-for-sale-in-sector-5-ulwe-mumbai-navi-650-sq-ft-spid-X42699347,"<span title=""₹ 45 Lac 1 BHK Residential Apartment in Sector 5 Ulwe"">1 BHK Residential Apartment <b>in Sector 5 Ulwe</b></span>"
/1-bhk-bedroom-apartment-flat-for-sale-in-sector-2-ulwe-mumbai-navi-660-sq-ft-spid-F41913813,"<span title=""₹ 50 Lac 1 BHK Residential Apartment in Sector 2 Ulwe"">1 BHK Residential Apartment <b>in Sector 2 Ulwe</b></span>"
/1-bhk-bedroom-apartment-flat-for-sale-in-thakkar-heritage-sector-17-ulwe-mumbai-navi-610-sq-ft-spid-P43533877,"<span title=""₹ 41 Lac 1 BHK Residential Apartment in Sector 17 Ulwe"">1 BHK Residential Apartment <b>in Sector 17 Ulwe</b></span>"
/1-bhk-bedroom-apartment-flat-for-sale-in-reddys-jewel-ulwe-navi-mumbai-675-sq-ft-to-695-sq-ft-npspid-I43823721,"<span title=""₹ 43.2 Lac to 44.48 Lac 1 BHK Residential Apartment in Ulwe"">1 BHK Residential Apartment <b>in Ulwe</b></span>"
/studio-apartment-flat-for-sale-in-reddys-jewel-ulwe-navi-mumbai-525-sq-ft-to-547-sq-ft-npspid-Y43823715,"<span title=""₹ 33.6 Lac to 35.01 Lac  (1 RK) Studio Apartment in Ulwe""> (1 RK) Studio Apartment <b>in Ulwe</b></span>"
/3-bhk-bedroom-apartment-flat-for-sale-in-progressive-grande-sector-8-ulwe-mumbai-navi-1690-sq-ft-npspid-U43707425,"<span title=""₹ 1.39 Crore 3 BHK Residential Apartment in Sector-8 Ulwe"">3 BHK Residential Apartment <b>in Sector-8 Ulwe</b></span>"
/1-bhk-bedroom-apartment-flat-for-sale-in-balaji-neeldhara-ulwe-navi-mumbai-670-sq-ft-npspid-M43393845,"<span title=""₹ 54 Lac 1 BHK Residential Apartment in Ulwe"">1 BHK Residential Apartment <b>in Ulwe</b></span>"
/3-bhk-bedroom-apartment-flat-for-sale-in-sector-17-ulwe-mumbai-navi-1305-sq-ft-r1-spid-X41933885,"<span title=""₹ 82 Lac 3 BHK Residential Apartment in Sector 17 Ulwe"">3 BHK Residential Apartment <b>in Sector 17 Ulwe</b></span>"
/2-bhk-bedroom-apartment-flat-for-sale-in-sai-residency-sector-2-ulwe-mumbai-navi-945-sq-ft-spid-E43359749,"<span title=""₹ 62 Lac 2 BHK Residential Apartment in Sector 2 Ulwe"">2 BHK Residential Apartment <b>in Sector 2 Ulwe</b></span>"
/studio-apartment-flat-for-sale-in-shree-rt-kunj-ulwe-navi-mumbai-405-sq-ft-to-630-sq-ft-npspid-O43832945,"<span title=""₹ 23.49 Lac to 36.54 Lac  (1 RK) Studio Apartment in Ulwe""> (1 RK) Studio Apartment <b>in Ulwe</b></span>"
/1-bhk-bedroom-apartment-flat-for-sale-in-anaahat-aarsh-madhukar-corner-ulwe-navi-mumbai-358-sq-ft-npspid-N43833879,"<span title=""₹ 34 Lac 1 BHK Residential Apartment in Ulwe"">1 BHK Residential Apartment <b>in Ulwe</b></span>"
/2-bhk-bedroom-apartment-flat-for-sale-in-infra-millenium-icon-sector-9-ulwe-mumbai-navi-1000-sq-ft-npspid-X43600735,"<span title=""₹ 80.95 Lac 2 BHK Residential Apartment in Sector-9 Ulwe"">2 BHK Residential Apartment <b>in Sector-9 Ulwe</b></span>"
/2-bhk-bedroom-apartment-flat-for-sale-in-platinum-escaso-sector-21-ulwe-mumbai-navi-654-sq-ft-to-750-sq-ft-npspid-C43401609,"<span title=""₹ 1.1 Crore to 1.26 Crore 2 BHK Residential Apartment in Sector 21 Ulwe"">2 BHK Residential Apartment <b>in Sector 21 Ulwe</b></span>"
/2-bhk-bedroom-apartment-flat-for-sale-in-sector-19-ulwe-mumbai-navi-950-sq-ft-spid-W42485601,"<span title=""₹ 76 Lac 2 BHK Residential Apartment in Sector 19 Ulwe"">2 BHK Residential Apartment <b>in Sector 19 Ulwe</b></span>"
/3-bhk-bedroom-apartment-flat-for-sale-in-platinum-escaso-sector-21-ulwe-mumbai-navi-1010-sq-ft-npspid-X43401613,"<span title=""₹ 1.65 Crore 3 BHK Residential Apartment in Sector 21 Ulwe"">3 BHK Residential Apartment <b>in Sector 21 Ulwe</b></span>"
/3-bhk-bedroom-apartment-flat-for-sale-in-avenue-sapphire-sector-8-ulwe-mumbai-navi-1540-sq-ft-r1-spid-S39208019,"<span title=""₹ 1.1 Crore 3 BHK Residential Apartment in Sector-8 Ulwe"">3 BHK Residential Apartment <b>in Sector-8 Ulwe</b></span>"
/2-bhk-bedroom-apartment-flat-for-sale-in-bhagwati-imperia-ulwe-navi-mumbai-1240-sq-ft-r1-spid-Q40604261,"<span title=""₹ 1.25 Crore 2 BHK Residential Apartment in Ulwe"">2 BHK Residential Apartment <b>in Ulwe</b></span>"
/2-bhk-bedroom-apartment-flat-for-sale-in-sm-chandrabhaga-sector-21-ulwe-mumbai-navi-1090-sq-ft-spid-A43359489,"<span title=""₹ 81 Lac 2 BHK Residential Apartment in Sector 21 Ulwe"">2 BHK Residential Apartment <b>in Sector 21 Ulwe</b></span>"
/2-bhk-bedroom-apartment-flat-for-sale-in-delta-tower-ulwe-navi-mumbai-1300-sq-ft-spid-J43095717,"<span title=""₹ 1.22 Crore 2 BHK Residential Apartment in Ulwe"">2 BHK Residential Apartment <b>in Ulwe</b></span>"
/2-bhk-bedroom-apartment-flat-for-sale-in-sm-vision-sector-9-ulwe-mumbai-navi-1240-sq-ft-spid-V42939613,"<span title=""₹ 1.15 Crore 2 BHK Residential Apartment in Sector-9 Ulwe"">2 BHK Residential Apartment <b>in Sector-9 Ulwe</b></span>"
/2-bhk-bedroom-apartment-flat-for-sale-in-bhagwati-imperia-ulwe-navi-mumbai-1240-sq-ft-spid-H43670673,"<span title=""₹ 1.13 Crore 2 BHK Residential Apartment in Ulwe"">2 BHK Residential Apartment <b>in Ulwe</b></span>"
/2-bhk-bedroom-apartment-flat-for-sale-in-sm-vision-sector-9-ulwe-mumbai-navi-1240-sq-ft-spid-T43672185,"<span title=""₹ 1.16 Crore 2 BHK Residential Apartment in Sector-9 Ulwe"">2 BHK Residential Apartment <b>in Sector-9 Ulwe</b></span>"
/1-bhk-bedroom-apartment-flat-for-sale-in-serene-daffodils-ulwe-navi-mumbai-860-sq-ft-spid-I43671621,"<span title=""₹ 58 Lac 1 BHK Residential Apartment in Ulwe"">1 BHK Residential Apartment <b>in Ulwe</b></span>"
/2-bhk-bedroom-apartment-flat-for-sale-in-shanti-hari-heights-sector-9-ulwe-mumbai-navi-1150-sq-ft-spid-F43833873,"<span title=""₹ 85 Lac 2 BHK Residential Apartment in Sector-9 Ulwe"">2 BHK Residential Apartment <b>in Sector-9 Ulwe</b></span>"
/1-bhk-bedroom-apartment-flat-for-sale-in-sm-chandrabhaga-sector-21-ulwe-mumbai-navi-690-sq-ft-npspid-Q43351019,"<span title=""₹ 51.75 Lac 1 BHK Residential Apartment in Sector 21 Ulwe"">1 BHK Residential Apartment <b>in Sector 21 Ulwe</b></span>"
/2-bhk-bedroom-apartment-flat-for-sale-in-sunny-orchid-bliss-sector-5-ulwe-mumbai-navi-1025-sq-ft-spid-D43372187,"<span title=""₹ 81.8 Lac 2 BHK Residential Apartment in Sector 5 Ulwe"">2 BHK Residential Apartment <b>in Sector 5 Ulwe</b></span>"
/1-bhk-bedroom-apartment-flat-for-sale-in-neelkanth-green-ulwe-ulwe-navi-mumbai-660-sq-ft-spid-P43657161,"<span title=""₹ 50 Lac 1 BHK Residential Apartment in Ulwe"">1 BHK Residential Apartment <b>in Ulwe</b></span>"
/2-bhk-bedroom-apartment-flat-for-sale-in-balaji-neeldhara-ulwe-navi-mumbai-1140-sq-ft-npspid-T43393851,"<span title=""₹ 85.5 Lac 2 BHK Residential Apartment in Ulwe"">2 BHK Residential Apartment <b>in Ulwe</b></span>"
/1-bhk-bedroom-apartment-flat-for-sale-in-lifespace-legacy-ulwe-navi-mumbai-650-sq-ft-spid-I43328179,"<span title=""₹ 46 Lac 1 BHK Residential Apartment in Ulwe"">1 BHK Residential Apartment <b>in Ulwe</b></span>"
/3-bhk-bedroom-apartment-flat-for-sale-in-today-grande-vista-ulwe-navi-mumbai-1600-sq-ft-spid-S43677465,"<span title=""₹ 1.6 Crore 3 BHK Residential Apartment in Ulwe"">3 BHK Residential Apartment <b>in Ulwe</b></span>"
/studio-apartment-flat-for-sale-in-anaahat-aarsh-madhukar-corner-ulwe-navi-mumbai-221-sq-ft-npspid-F43833881,"<span title=""₹ 20 Lac  (1 RK) Studio Apartment in Ulwe""> (1 RK) Studio Apartment <b>in Ulwe</b></span>"
/2-bhk-bedroom-apartment-flat-for-sale-in-sarang-pillars-bellview-ulwe-navi-mumbai-995-sq-ft-npspid-H43826097,"<span title=""₹ 67.16 Lac 2 BHK Residential Apartment in Ulwe"">2 BHK Residential Apartment <b>in Ulwe</b></span>"
/2-bhk-bedroom-apartment-flat-for-sale-in-reddys-jewel-ulwe-navi-mumbai-990-sq-ft-to-1030-sq-ft-npspid-C43823723,"<span title=""₹ 63.36 Lac to 65.92 Lac 2 BHK Residential Apartment in Ulwe"">2 BHK Residential Apartment <b>in Ulwe</b></span>"
/3-bhk-bedroom-apartment-flat-for-sale-in-avenue-sapphire-sector-8-ulwe-mumbai-navi-1532-sq-ft-spid-D43377763,"<span title=""₹ 1.15 Crore 3 BHK Residential Apartment in Sector-8 Ulwe"">3 BHK Residential Apartment <b>in Sector-8 Ulwe</b></span>"
/2-bhk-bedroom-apartment-flat-for-sale-in-avicon-levante-sector-17-ulwe-mumbai-navi-1065-sq-ft-to-1145-sq-ft-npspid-B43744027,"<span title=""₹ 76.68 Lac to 82.44 Lac 2 BHK Residential Apartment in Sector 17 Ulwe"">2 BHK Residential Apartment <b>in Sector 17 Ulwe</b></span>"
/2-bhk-bedroom-apartment-flat-for-sale-in-today-global-callisto-sector-17-ulwe-mumbai-navi-1173-sq-ft-r1-spid-M37838287,"<span title=""₹ 91 Lac 2 BHK Residential Apartment in Sector 17 Ulwe"">2 BHK Residential Apartment <b>in Sector 17 Ulwe</b></span>"
/2-bhk-bedroom-apartment-flat-for-sale-in-sector-8-ulwe-mumbai-navi-1210-sq-ft-spid-Y43105057,"<span title=""₹ 80 Lac 2 BHK Residential Apartment in Sector-8 Ulwe"">2 BHK Residential Apartment <b>in Sector-8 Ulwe</b></span>"
/1-bhk-bedroom-apartment-flat-for-sale-in-sector-20-ulwe-mumbai-navi-600-sq-ft-spid-R43430787,"<span title=""₹ 40 Lac 1 BHK Residential Apartment in Sector 20 Ulwe"">1 BHK Residential Apartment <b>in Sector 20 Ulwe</b></span>"
/1-bhk-bedroom-apartment-flat-for-sale-in-payal-palace-sector-17-ulwe-mumbai-navi-680-sq-ft-spid-E43657883,"<span title=""₹ 57 Lac 1 BHK Residential Apartment in Sector 17 Ulwe"">1 BHK Residential Apartment <b>in Sector 17 Ulwe</b></span>"
/2-bhk-bedroom-apartment-flat-for-sale-in-sector-9-ulwe-mumbai-navi-1250-sq-ft-spid-D42998031,"<span title=""₹ 1.21 Crore 2 BHK Residential Apartment in Sector-9 Ulwe"">2 BHK Residential Apartment <b>in Sector-9 Ulwe</b></span>"
/2-bhk-bedroom-apartment-flat-for-sale-in-gami-trixie-sector-20-ulwe-mumbai-navi-1134-sq-ft-spid-M42712331,"<span title=""₹ 1.1 Crore 2 BHK Residential Apartment in Sector 20 Ulwe"">2 BHK Residential Apartment <b>in Sector 20 Ulwe</b></span>"
/2-bhk-bedroom-apartment-flat-for-sale-in-lakhani-royale-sector-18-ulwe-mumbai-navi-1180-sq-ft-npspid-W43399613,"<span title=""₹ 94.01 Lac 2 BHK Residential Apartment in Sector-18 Ulwe"">2 BHK Residential Apartment <b>in Sector-18 Ulwe</b></span>"
/1-bhk-bedroom-apartment-flat-for-sale-in-sector-17-ulwe-mumbai-navi-650-sq-ft-spid-N43778969,"<span title=""₹ 47 Lac 1 BHK Residential Apartment in Sector 17 Ulwe"">1 BHK Residential Apartment <b>in Sector 17 Ulwe</b></span>"
/2-bhk-bedroom-apartment-flat-for-sale-in-ulwe-navi-mumbai-975-sq-ft-spid-K42435817,"<span title=""₹ 76 Lac 2 BHK Residential Apartment in Ulwe"">2 BHK Residential Apartment <b>in Ulwe</b></span>"
/1-bhk-bedroom-apartment-flat-for-sale-in-bathija-tulsa-namdev-residency-sector-17-ulwe-mumbai-navi-690-sq-ft-spid-K43359311,"<span title=""₹ 48 Lac 1 BHK Residential Apartment in Sector 17 Ulwe"">1 BHK Residential Apartment <b>in Sector 17 Ulwe</b></span>"
/1-bhk-bedroom-apartment-flat-for-sale-in-ulwe-navi-mumbai-680-sq-ft-spid-A43645137,"<span title=""₹ 41.5 Lac 1 BHK Residential Apartment in Ulwe"">1 BHK Residential Apartment <b>in Ulwe</b></span>"
/studio-apartment-flat-for-sale-in-amber-avighna-sector-17-ulwe-mumbai-navi-585-sq-ft-npspid-K42975859,"<span title=""₹ 38.03 Lac  (1 RK) Studio Apartment in Sector 17 Ulwe""> (1 RK) Studio Apartment <b>in Sector 17 Ulwe</b></span>"
/1-bhk-bedroom-apartment-flat-for-sale-in-sector-5-ulwe-mumbai-navi-775-sq-ft-spid-B43080603,"<span title=""₹ 60 Lac 1 BHK Residential Apartment in Sector 5 Ulwe"">1 BHK Residential Apartment <b>in Sector 5 Ulwe</b></span>"
/1-bhk-bedroom-apartment-flat-for-sale-in-pragati-enclave-ulwe-navi-mumbai-680-sq-ft-spid-A43637839,"<span title=""₹ 43.5 Lac 1 BHK Residential Apartment in Ulwe"">1 BHK Residential Apartment <b>in Ulwe</b></span>"
/3-bhk-bedroom-apartment-flat-for-sale-in-priyanka-unite-sector-18-ulwe-mumbai-navi-1655-sq-ft-spid-Z43611785,"<span title=""₹ 1.22 Crore 3 BHK Residential Apartment in Sector-18 Ulwe"">3 BHK Residential Apartment <b>in Sector-18 Ulwe</b></span>"
/1-bhk-bedroom-apartment-flat-for-sale-in-radiant-sapphire-ulwe-navi-mumbai-698-sq-ft-to-725-sq-ft-npspid-L43757905,"<span title=""₹ 50.26 Lac to 52.2 Lac 1 BHK Residential Apartment in Ulwe"">1 BHK Residential Apartment <b>in Ulwe</b></span>"
/2-bhk-bedroom-apartment-flat-for-sale-in-sm-chandrabhaga-sector-21-ulwe-mumbai-navi-1090-sq-ft-to-1175-sq-ft-npspid-U43351021,"<span title=""₹ 81.75 Lac to 88.13 Lac 2 BHK Residential Apartment in Sector 21 Ulwe"">2 BHK Residential Apartment <b>in Sector 21 Ulwe</b></span>"
/1-bhk-bedroom-apartment-flat-for-sale-in-sector-18-ulwe-mumbai-navi-670-sq-ft-spid-Q40766733,"<span title=""₹ 53 Lac 1 BHK Residential Apartment in Sector-18 Ulwe"">1 BHK Residential Apartment <b>in Sector-18 Ulwe</b></span>"
/1-bhk-bedroom-apartment-flat-for-sale-in-sarang-pillars-bellview-ulwe-navi-mumbai-700-sq-ft-to-720-sq-ft-npspid-O43826101,"<span title=""₹ 47.25 Lac to 48.6 Lac 1 BHK Residential Apartment in Ulwe"">1 BHK Residential Apartment <b>in Ulwe</b></span>"
/1-bhk-bedroom-apartment-flat-for-sale-in-sector-17-ulwe-mumbai-navi-640-sq-ft-spid-J43166189,"<span title=""₹ 48 Lac 1 BHK Residential Apartment in Sector 17 Ulwe"">1 BHK Residential Apartment <b>in Sector 17 Ulwe</b></span>"
/1-bhk-bedroom-apartment-flat-for-sale-in-swastik-residency-sector-23-ulwe-mumbai-navi-660-sq-ft-spid-M42766769,"<span title=""₹ 47 Lac 1 BHK Residential Apartment in Sector 23 Ulwe"">1 BHK Residential Apartment <b>in Sector 23 Ulwe</b></span>"
/2-bhk-bedroom-apartment-flat-for-sale-in-titanium-one-sector-23-ulwe-mumbai-navi-1125-sq-ft-spid-U43669497,"<span title=""₹ 79 Lac 2 BHK Residential Apartment in Sector 23 Ulwe"">2 BHK Residential Apartment <b>in Sector 23 Ulwe</b></span>"
/3-bhk-bedroom-apartment-flat-for-sale-in-sector-9-ulwe-mumbai-navi-1660-sq-ft-spid-I42723213,"<span title=""₹ 1.55 Crore 3 BHK Residential Apartment in Sector-9 Ulwe"">3 BHK Residential Apartment <b>in Sector-9 Ulwe</b></span>"
/3-bhk-bedroom-apartment-flat-for-sale-in-bombay-kritika-jewels-ulwe-navi-mumbai-1650-sq-ft-spid-Y42631429,"<span title=""₹ 1.4 Crore 3 BHK Residential Apartment in Ulwe"">3 BHK Residential Apartment <b>in Ulwe</b></span>"
/2-bhk-bedroom-apartment-flat-for-sale-in-sector-9-ulwe-mumbai-navi-1300-sq-ft-spid-Y43295539,"<span title=""₹ 1.1 Crore 2 BHK Residential Apartment in Sector-9 Ulwe"">2 BHK Residential Apartment <b>in Sector-9 Ulwe</b></span>"
/1-bhk-bedroom-apartment-flat-for-sale-in-vighnahar-apartment-ulwe-navi-mumbai-633-sq-ft-spid-O43166731,"<span title=""₹ 48 Lac 1 BHK Residential Apartment in Ulwe"">1 BHK Residential Apartment <b>in Ulwe</b></span>"
/1-bhk-bedroom-apartment-flat-for-sale-in-sector-17-ulwe-mumbai-navi-730-sq-ft-spid-B42315831,"<span title=""₹ 54 Lac 1 BHK Residential Apartment in Sector 17 Ulwe"">1 BHK Residential Apartment <b>in Sector 17 Ulwe</b></span>"
/1-bhk-bedroom-apartment-flat-for-sale-in-sector-17-ulwe-mumbai-navi-695-sq-ft-spid-O43083499,"<span title=""₹ 51 Lac 1 BHK Residential Apartment in Sector 17 Ulwe"">1 BHK Residential Apartment <b>in Sector 17 Ulwe</b></span>"
